dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,4.839252,7.426714,4.784199,0.392758,-0.198969,0.000000,0.421507
0.050000,4.856902,7.434740,4.803588,0.382810,-0.198969,0.000000,0.432109
0.050000,4.874016,7.442741,4.822480,0.372861,-0.198969,0.000000,0.442484
0.050000,4.890598,7.450701,4.840874,0.362913,-0.198969,-0.000000,0.452621
0.050000,4.906654,7.458607,4.858771,0.352964,-0.198969,0.000000,0.462513
0.050000,4.922188,7.466446,4.876171,0.343016,-0.198969,0.000000,0.472154
0.050000,4.937204,7.474203,4.893073,0.333067,-0.198969,0.000000,0.481536
0.050000,4.951709,7.481867,4.909478,0.323119,-0.198969,-0.000000,0.490655
0.050000,4.965706,7.489425,4.925385,0.313171,-0.198969,0.000000,0.499505
0.050000,4.979201,7.496864,4.940795,0.303222,-0.198969,0.000000,0.508083
0.050000,4.992199,7.504173,4.955707,0.293274,-0.198969,-0.000000,0.516385
0.050000,5.004706,7.511340,4.970122,0.283325,-0.198969,0.000000,0.524408
0.050000,5.016726,7.518355,4.984040,0.273377,-0.198969,0.000000,0.532151
0.050000,5.028265,7.525207,4.997460,0.263428,-0.198969,0.000000,0.539611
0.050000,5.039328,7.531887,5.010382,0.253480,-0.198969,0.000000,0.546788
0.050000,5.049919,7.538384,5.022808,0.243532,-0.198969,0.000000,0.553681
0.050000,5.060044,7.544689,5.034736,0.233583,-0.198969,0.000000,0.560288
0.050000,5.069708,7.550794,5.046166,0.223635,-0.198969,-0.000000,0.566611
0.050000,5.078914,7.556691,5.057099,0.213686,-0.198969,0.000000,0.572648
0.050000,5.087669,7.562371,5.067535,0.203738,-0.198969,0.000000,0.578401
0.050000,5.095975,7.567826,5.077473,0.193789,-0.198969,0.000000,0.583870
0.050000,5.103839,7.573051,5.086914,0.183841,-0.198969,-0.000000,0.589056
0.050000,5.111263,7.578038,5.095857,0.173892,-0.198969,0.000000,0.593960
0.050000,5.118251,7.582781,5.104303,0.163944,-0.198969,0.000000,0.598582
0.050000,5.124808,7.587274,5.112251,0.153996,-0.198969,-0.000000,0.602925
0.050000,5.130936,7.591511,5.119702,0.144047,-0.198969,0.000000,0.606988
0.050000,5.136640,7.595489,5.126656,0.134099,-0.198969,0.000000,0.610773
0.050000,5.141923,7.599201,5.133112,0.124150,-0.198969,0.000000,0.614282
0.050000,5.146787,7.602643,5.139071,0.114202,-0.198969,0.000000,0.617515
0.050000,5.151235,7.605812,5.144532,0.104253,-0.198969,-0.000000,0.620474
0.050000,5.155270,7.608703,5.149496,0.094305,-0.198969,0.000000,0.623159
0.050000,5.158894,7.611314,5.153963,0.084357,-0.198969,-0.000000,0.625572
0.050000,5.162108,7.613642,5.157932,0.074408,-0.198969,0.000000,0.627714
0.050000,5.164917,7.615683,5.161404,0.064460,-0.198969,0.000000,0.629585
0.050000,5.167319,7.617437,5.164378,0.054511,-0.198969,0.000000,0.631187
0.050000,5.169318,7.618900,5.166855,0.044563,-0.198969,0.000000,0.632519
0.050000,5.170914,7.620071,5.168834,0.034614,-0.198969,0.000000,0.633584
0.050000,5.172108,7.620948,5.170316,0.024666,-0.198969,-0.000000,0.634380
0.050000,5.172902,7.621533,5.171302,0.014769,-0.197943,0.020519,0.634910
0.050000,5.173347,7.621861,5.171855,0.007359,-0.148201,0.994844,0.635207
0.050000,5.173544,7.622007,5.172100,0.002436,-0.098458,0.994844,0.635338
0.050000,5.173593,7.622043,5.172161,0.000000,-0.048716,0.994844,0.635371
0.050000,5.173593,7.622043,5.172161,0.000000,0.000000,0.974325,0.635371
