dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,4.381596,6.405232,6.003020,1.738068,-0.373869,-0.000000,2.559736
0.050000,4.309141,6.452364,6.089456,1.719375,-0.373869,0.000000,2.570010
0.050000,4.236994,6.498246,6.174958,1.700681,-0.373869,-0.000000,2.580348
0.050000,4.165168,6.542884,6.259525,1.681988,-0.373869,0.000000,2.590745
0.050000,4.093680,6.586286,6.343157,1.663294,-0.373869,-0.000000,2.601194
0.050000,4.022545,6.628460,6.425854,1.644601,-0.373869,0.000000,2.611690
0.050000,3.951780,6.669415,6.507617,1.625907,-0.373869,0.000000,2.622227
0.050000,3.881400,6.709162,6.588445,1.607214,-0.373869,0.000000,2.632798
0.050000,3.811422,6.747710,6.668338,1.588521,-0.373869,-0.000000,2.643397
0.050000,3.741863,6.785072,6.747297,1.569827,-0.373869,0.000000,2.654018
0.050000,3.672738,6.821258,6.825321,1.551134,-0.373869,-0.000000,2.664654
0.050000,3.604065,6.856283,6.902410,1.532440,-0.373869,0.000000,2.675298
0.050000,3.535860,6.890158,6.978565,1.513747,-0.373869,-0.000000,2.685944
0.050000,3.468139,6.922899,7.053785,1.495053,-0.373869,0.000000,2.696585
0.050000,3.400921,6.954520,7.128070,1.476360,-0.373869,-0.000000,2.707214
0.050000,3.334220,6.985036,7.201421,1.457666,-0.373869,0.000000,2.717824
0.050000,3.268053,7.014464,7.273837,1.438973,-0.373869,-0.000000,2.728409
0.050000,3.202437,7.042821,7.345318,1.420279,-0.373869,0.000000,2.738961
0.050000,3.137388,7.070123,7.415865,1.401586,-0.373869,0.000000,2.749475
0.050000,3.072922,7.096388,7.485477,1.382893,-0.373869,0.000000,2.759942
0.050000,3.009054,7.121635,7.554154,1.364199,-0.373869,0.000000,2.770357
0.050000,2.945800,7.145883,7.621897,1.345506,-0.373869,-0.000000,2.780714
0.050000,2.883175,7.169151,7.688705,1.326812,-0.373869,0.000000,2.791005
0.050000,2.821194,7.191459,7.754578,1.308119,-0.373869,-0.000000,2.801226
0.050000,2.759872,7.212827,7.819516,1.289425,-0.373869,0.000000,2.811369
0.050000,2.699223,7.233276,7.883520,1.270732,-0.373869,-0.000000,2.821429
0.050000,2.639261,7.252827,7.946590,1.252038,-0.373869,0.000000,2.831400
0.050000,2.579999,7.271501,8.008724,1.233345,-0.373869,-0.000000,2.841276
0.050000,2.521451,7.289319,8.069924,1.214652,-0.373869,0.000000,2.851053
0.050000,2.463629,7.306304,8.130189,1.195958,-0.373869,-0.000000,2.860726
0.050000,2.406546,7.322477,8.189520,1.177265,-0.373869,0.000000,2.870289
0.050000,2.350213,7.337861,8.247916,1.158571,-0.373869,0.000000,2.879737
0.050000,2.294642,7.352477,8.305377,1.139878,-0.373869,0.000000,2.889067
0.050000,2.239844,7.366348,8.361904,1.121184,-0.373869,-0.000000,2.898274
0.050000,2.185829,7.379496,8.417495,1.102491,-0.373869,0.000000,2.907355
0.050000,2.132609,7.391944,8.472153,1.083797,-0.373869,-0.000000,2.916305
0.050000,2.080191,7.403714,8.525875,1.065104,-0.373869,0.000000,2.925121
0.050000,2.028587,7.414829,8.578663,1.046410,-0.373869,-0.000000,2.933800
0.050000,1.977804,7.425309,8.630516,1.027717,-0.373869,0.000000,2.942338
0.050000,1.927851,7.435178,8.681435,1.009024,-0.373869,-0.000000,2.950734
0.050000,1.878737,7.444458,8.731419,0.990330,-0.373869,0.000000,2.958984
0.050000,1.830468,7.453170,8.780468,0.971637,-0.373869,0.000000,2.967086
0.050000,1.783051,7.461335,8.828582,0.952943,-0.373869,0.000000,2.975039
0.050000,1.736494,7.468975,8.875762,0.934250,-0.373869,0.000000,2.982839
0.050000,1.690803,7.476111,8.922007,0.915556,-0.373869,-0.000000,2.990486
0.050000,1.645984,7.482764,8.967318,0.896863,-0.373869,0.000000,2.997978
0.050000,1.602042,7.488954,9.011694,0.878169,-0.373869,0.000000,3.005313
0.050000,1.558983,7.494701,9.055135,0.859476,-0.373869,0.000000,3.012490
0.050000,1.516811,7.500026,9.097641,0.840782,-0.373869,-0.000000,3.019508
0.050000,1.475532,7.504947,9.139213,0.822089,-0.373869,0.000000,3.026367
0.050000,1.435149,7.509484,9.179850,0.803396,-0.373869,0.000000,3.033066
0.050000,1.395666,7.513655,9.219552,0.784702,-0.373869,0.000000,3.039604
0.050000,1.357087,7.517479,9.258320,0.766009,-0.373869,0.000000,3.045981
0.050000,1.319416,7.520974,9.296153,0.747315,-0.373869,0.000000,3.052196
0.050000,1.282655,7.524157,9.333052,0.728622,-0.373869,0.000000,3.058249
0.050000,1.246808,7.527045,9.369016,0.709928,-0.373869,0.000000,3.064140
0.050000,1.211876,7.529655,9.404045,0.691235,-0.373869,0.000000,3.069870
0.050000,1.177863,7.532004,9.438139,0.672541,-0.373869,0.000000,3.075438
0.050000,1.144770,7.534106,9.471299,0.653848,-0.373869,0.000000,3.080844
0.050000,1.112599,7.535978,9.503524,0.635155,-0.373869,0.000000,3.086089
0.050000,1.081353,7.537635,9.534814,0.616461,-0.373869,-0.000000,3.091173
