dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,1.131194,7.013188,10.681839,0.615170,-0.352341,0.042504,3.004921
0.050000,1.101573,7.017132,10.711721,0.597654,-0.350314,0.040546,3.013597
0.050000,1.072783,7.020713,10.740733,0.580233,-0.348426,0.037753,3.022098
0.050000,1.044825,7.023952,10.768878,0.562898,-0.346699,0.034556,3.030413
0.050000,1.017699,7.026869,10.796160,0.545646,-0.345037,0.033228,3.038535
0.050000,0.991405,7.029483,10.822583,0.528468,-0.343548,0.029789,3.046456
0.050000,0.965944,7.031814,10.848152,0.511363,-0.342116,0.028625,3.054170
0.050000,0.941314,7.033880,10.872867,0.494316,-0.340928,0.023776,3.061669
0.050000,0.917517,7.035699,10.896734,0.477332,-0.339685,0.024863,3.068948
0.050000,0.894552,7.037288,10.919754,0.460399,-0.338662,0.020444,3.076002
0.050000,0.872419,7.038666,10.941930,0.443515,-0.337684,0.019559,3.082826
0.050000,0.851118,7.039849,10.963263,0.426673,-0.336841,0.016871,3.089415
0.050000,0.830650,7.040853,10.983757,0.409871,-0.336025,0.016317,3.095767
0.050000,0.811012,7.041694,11.003412,0.393100,-0.335426,0.011990,3.101876
0.050000,0.792207,7.042386,11.022230,0.376365,-0.334708,0.014341,3.107741
0.050000,0.774233,7.042944,11.040213,0.359654,-0.334220,0.009776,3.113358
0.050000,0.757090,7.043382,11.057361,0.342968,-0.333724,0.009915,3.118726
0.050000,0.740779,7.043713,11.073676,0.326300,-0.333341,0.007667,3.123841
0.050000,0.725298,7.043950,11.089159,0.309653,-0.332953,0.007743,3.128703
0.050000,0.710648,7.044106,11.103810,0.293019,-0.332671,0.005654,3.133310
0.050000,0.696828,7.044190,11.117630,0.276402,-0.332348,0.006451,3.137660
0.050000,0.683838,7.044214,11.130619,0.259789,-0.332257,0.001830,3.141752
0.050000,0.671679,7.044189,11.142779,0.243191,-0.331959,0.005957,3.145586
0.050000,0.660349,7.044124,11.154109,0.226600,-0.331826,0.002661,3.149161
0.050000,0.649849,7.044027,11.164609,0.210011,-0.331771,0.001089,3.152475
0.050000,0.640178,7.043907,11.174281,0.193432,-0.331595,0.003530,3.155529
0.050000,0.631336,7.043771,11.183124,0.176855,-0.331533,0.001231,3.158323
0.050000,0.623323,7.043627,11.191138,0.160283,-0.331442,0.001820,3.160855
0.050000,0.616140,7.043480,11.198323,0.143707,-0.331513,-0.001417,3.163126
0.050000,0.609784,7.043337,11.204680,0.127139,-0.331366,0.002936,3.165135
0.050000,0.604257,7.043202,11.210209,0.110571,-0.331349,0.000345,3.166883
0.050000,0.599559,7.043080,11.214909,0.094001,-0.331396,-0.000946,3.168369
0.050000,0.595689,7.042974,11.218781,0.077437,-0.331294,0.002044,3.169593
0.050000,0.592629,7.042887,11.221841,0.061206,-0.324625,0.133381,3.170560
0.050000,0.590313,7.042819,11.224158,0.046347,-0.297161,0.549288,3.171293
0.050000,0.588636,7.042768,11.225837,0.033564,-0.255669,0.829834,3.171824
0.050000,0.587494,7.042734,11.226979,0.022848,-0.214321,0.826954,3.172185
0.050000,0.586784,7.042712,11.227689,0.014206,-0.172842,0.829583,3.172409
0.050000,0.586402,7.042700,11.228071,0.007633,-0.131461,0.827619,3.172530
0.050000,0.586246,7.042695,11.228227,0.003130,-0.090055,0.828121,3.172579
0.050000,0.586211,7.042694,11.228262,0.000698,-0.048637,0.828367,3.172590
0.050000,0.586211,7.042694,11.228262,0.000000,-0.013963,0.693479,3.172590
