dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,6.897343,-5.686756,13.253598,3.978090,-2.284446,25.362358,1.370780
0.050000,6.933859,-5.495408,13.448398,3.896008,-1.641651,12.855909,1.392899
0.050000,6.966017,-5.306611,13.639915,3.830331,-1.313532,6.562375,1.410718
0.050000,6.994695,-5.120032,13.828685,3.775408,-1.098449,4.301656,1.425441
0.050000,7.020499,-4.935587,14.014926,3.724816,-1.011841,1.732173,1.437843
0.050000,7.043888,-4.753177,14.198830,3.678077,-0.934798,1.540849,1.448458
0.050000,7.065203,-4.572826,14.380436,3.632127,-0.918991,0.316138,1.457662
0.050000,7.084718,-4.394542,14.559785,3.586978,-0.902985,0.320128,1.465729
0.050000,7.102647,-4.218398,14.736839,3.541080,-0.917957,-0.299436,1.472864
0.050000,7.119176,-4.044369,14.911651,3.496237,-0.896865,0.421836,1.479228
0.050000,7.134458,-3.872475,15.084223,3.451440,-0.895935,0.018601,1.484942
0.050000,7.148627,-3.702637,15.254651,3.408554,-0.857718,0.764343,1.490109
0.050000,7.161794,-3.534837,15.422967,3.366326,-0.844564,0.263075,1.494806
0.050000,7.174053,-3.369059,15.589197,3.324606,-0.834398,0.203320,1.499098
0.050000,7.185486,-3.205308,15.753347,3.282993,-0.832249,0.042984,1.503036
0.050000,7.196166,-3.043539,15.915469,3.242432,-0.811227,0.420433,1.506666
0.050000,7.206156,-2.883742,16.075577,3.202168,-0.805271,0.119129,1.510022
0.050000,7.215510,-2.725923,16.233674,3.161932,-0.804723,0.010958,1.513137
0.050000,7.224278,-2.570071,16.389772,3.121967,-0.799307,0.108322,1.516035
0.050000,7.232504,-2.416167,16.543896,3.082477,-0.789792,0.190306,1.518739
0.050000,7.240228,-2.264187,16.696071,3.043504,-0.779478,0.206281,1.521270
0.050000,7.247483,-2.114200,16.846234,3.003258,-0.804914,-0.508736,1.523642
0.050000,7.254304,-1.966109,16.994482,2.964960,-0.765950,0.779288,1.525871
0.050000,7.260719,-1.819968,17.140764,2.925635,-0.786503,-0.411055,1.527970
0.050000,7.266755,-1.675766,17.285092,2.886555,-0.781600,0.098059,1.529949
0.050000,7.272436,-1.533482,17.427489,2.847952,-0.772056,0.190869,1.531819
0.050000,7.277784,-1.393119,17.567955,2.809307,-0.772906,-0.017000,1.533588
0.050000,7.282821,-1.254674,17.706491,2.770726,-0.771630,0.025525,1.535265
0.050000,7.287565,-1.118141,17.843106,2.732303,-0.768460,0.063407,1.536856
0.050000,7.292034,-0.983512,17.977809,2.694061,-0.764830,0.072594,1.538367
0.050000,7.296241,-0.850842,18.110546,2.654743,-0.786355,-0.430504,1.539804
0.050000,7.300206,-0.720057,18.241391,2.616901,-0.756849,0.590113,1.541173
0.050000,7.303940,-0.591175,18.370327,2.578721,-0.763593,-0.134870,1.542478
0.050000,7.307457,-0.464221,18.497330,2.540057,-0.773294,-0.194026,1.543722
0.050000,7.310769,-0.339162,18.622433,2.502060,-0.759939,0.267109,1.544911
0.050000,7.313888,-0.215996,18.745638,2.464102,-0.759148,0.015818,1.546047
0.050000,7.316822,-0.094771,18.866899,2.425220,-0.777646,-0.369956,1.547133
0.050000,7.319584,0.024570,18.986271,2.387444,-0.755521,0.442495,1.548173
0.050000,7.322183,0.142016,19.103746,2.349496,-0.758963,-0.068847,1.549169
0.050000,7.324627,0.257561,19.219317,2.311427,-0.761374,-0.048205,1.550123
0.050000,7.326925,0.371202,19.332982,2.273286,-0.762819,-0.028902,1.551038
0.050000,7.329083,0.482937,19.444738,2.235118,-0.763362,-0.010869,1.551916
0.050000,7.331111,0.592767,19.554586,2.196965,-0.763064,0.005960,1.552759
0.050000,7.333014,0.700693,19.662529,2.158866,-0.761982,0.021649,1.553568
0.050000,7.334799,0.806721,19.768572,2.120857,-0.760169,0.036257,1.554346
0.050000,7.336473,0.910856,19.872721,2.082973,-0.757677,0.049842,1.555093
0.050000,7.338042,1.013107,19.974983,2.045246,-0.754554,0.062459,1.555812
0.050000,7.339511,1.113469,20.075357,2.007472,-0.755465,-0.018219,1.556503
0.050000,7.340885,1.211893,20.173790,1.968665,-0.776152,-0.413742,1.557167
0.050000,7.342171,1.308452,20.270357,1.931342,-0.746454,0.593966,1.557807
0.050000,7.343371,1.403116,20.365029,1.893432,-0.758195,-0.234827,1.558423
0.050000,7.344491,1.495865,20.457785,1.855124,-0.766171,-0.159514,1.559015
0.050000,7.345536,1.586750,20.548675,1.817809,-0.746306,0.397296,1.559586
0.050000,7.346509,1.675708,20.637639,1.779268,-0.770804,-0.489956,1.560135
0.050000,7.347414,1.762792,20.724728,1.741789,-0.749584,0.424388,1.560664
0.050000,7.348255,1.847987,20.809927,1.703972,-0.756337,-0.135058,1.561174
0.050000,7.349036,1.931262,20.893206,1.665582,-0.767816,-0.229581,1.561664
0.050000,7.349761,2.012673,20.974619,1.628272,-0.746190,0.432529,1.562136
0.050000,7.350431,2.092196,21.054145,1.590513,-0.755173,-0.179656,1.562591
0.050000,7.351051,2.169790,21.131742,1.551933,-0.771607,-0.328687,1.563029
0.050000,7.351623,2.245506,21.207460,1.514365,-0.751353,0.405086,1.563450
0.050000,7.352150,2.319339,21.281295,1.476693,-0.753446,-0.041862,1.563856
0.050000,7.352635,2.391284,21.353241,1.438937,-0.755124,-0.033568,1.564247
0.050000,7.353081,2.461338,21.423297,1.401117,-0.756400,-0.025526,1.564622
0.050000,7.353490,2.529500,21.491460,1.363253,-0.757287,-0.017731,1.564983
0.050000,7.353863,2.595767,21.557728,1.325363,-0.757796,-0.010179,1.565330
0.050000,7.354204,2.660139,21.622101,1.287466,-0.757939,-0.002865,1.565664
0.050000,7.354515,2.722617,21.684580,1.249579,-0.757728,0.004215,1.565984
0.050000,7.354797,2.783203,21.745166,1.211721,-0.757175,0.011065,1.566292
0.050000,7.355053,2.841897,21.803862,1.173906,-0.756291,0.017691,1.566587
0.050000,7.355284,2.898705,21.860669,1.136152,-0.755086,0.024097,1.566870
0.050000,7.355492,2.953628,21.915593,1.098473,-0.753571,0.030287,1.567141
0.050000,7.355679,3.006672,21.968637,1.060885,-0.751758,0.036266,1.567400
0.050000,7.355847,3.057824,22.019789,1.023043,-0.756853,-0.101901,1.567648
0.050000,7.355996,3.107053,22.069019,0.984600,-0.768860,-0.240144,1.567885
0.050000,7.356128,3.154413,22.116380,0.947205,-0.747900,0.419206,1.568111
0.050000,7.356246,3.199911,22.161877,0.909957,-0.744945,0.059100,1.568327
0.050000,7.356349,3.243471,22.205438,0.871204,-0.775074,-0.602581,1.568532
0.050000,7.356439,3.285164,22.247131,0.833863,-0.746813,0.565228,1.568727
0.050000,7.356518,3.324985,22.286951,0.796411,-0.749037,-0.044484,1.568912
0.050000,7.356586,3.362878,22.324845,0.757872,-0.770794,-0.435141,1.569087
0.050000,7.356644,3.398935,22.360902,0.721143,-0.734568,0.724526,1.569253
0.050000,7.356694,3.433040,22.395007,0.682094,-0.780978,-0.928207,1.569409
0.050000,7.356737,3.465316,22.427282,0.645512,-0.731650,0.986567,1.569555
0.050000,7.356772,3.495648,22.457614,0.606638,-0.777468,-0.916365,1.569693
0.050000,7.356802,3.524129,22.486096,0.569627,-0.740232,0.744725,1.569821
0.050000,7.356826,3.550709,22.512676,0.531607,-0.760401,-0.403381,1.569940
0.050000,7.356846,3.575389,22.537356,0.493595,-0.760229,0.003428,1.570050
0.050000,7.356862,3.598212,22.560179,0.456466,-0.742579,0.353001,1.570152
0.050000,7.356874,3.619120,22.581087,0.418153,-0.766259,-0.473602,1.570245
0.050000,7.356884,3.638133,22.600100,0.380255,-0.757964,0.165912,1.570329
0.050000,7.356891,3.655276,22.617243,0.342866,-0.747791,0.203461,1.570404
0.050000,7.356897,3.670544,22.632511,0.305365,-0.750009,-0.044357,1.570472
0.050000,7.356901,3.683953,22.645920,0.268177,-0.743762,0.124925,1.570530
0.050000,7.356904,3.695634,22.657601,0.233621,-0.691128,1.052691,1.570582
0.050000,7.356906,3.705721,22.667688,0.201739,-0.637641,1.069733,1.570626
0.050000,7.356907,3.714329,22.676296,0.172163,-0.591520,0.922422,1.570663
0.050000,7.356908,3.721575,22.683541,0.144905,-0.545148,0.927429,1.570695
0.050000,7.356908,3.727573,22.689540,0.119977,-0.498565,0.931675,1.570721
0.050000,7.356909,3.732443,22.694410,0.097387,-0.451804,0.935223,1.570742
0.050000,7.356909,3.736300,22.698267,0.077142,-0.404897,0.938134,1.570759
0.050000,7.356909,3.739262,22.701229,0.059248,-0.357873,0.940471,1.570772
0.050000,7.356909,3.741448,22.703415,0.043710,-0.310758,0.942298,1.570781
0.050000,7.356909,3.742974,22.704941,0.030532,-0.263575,0.943678,1.570788
0.050000,7.356909,3.743960,22.705927,0.019715,-0.216341,0.944672,1.570792
0.050000,7.356909,3.744523,22.706490,0.011261,-0.169074,0.945345,1.570795
0.050000,7.356909,3.744782,22.706749,0.005172,-0.121786,0.945761,1.570796
0.050000,7.356909,3.744854,22.706821,0.001447,-0.074487,0.945981,1.570796
0.050000,7.356909,3.744859,22.706825,0.000088,-0.027183,0.946070,1.570796
0.050000,7.356909,3.744859,22.706825,0.000000,-0.001765,0.508353,1.570796
