dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,4.278218,7.774819,4.195382,0.479788,-0.235267,0.092141,0.183810
0.050000,4.301210,7.779233,4.218795,0.468256,-0.230624,0.092861,0.195660
0.050000,4.323596,7.783809,4.241642,0.456959,-0.225955,0.093377,0.207644
0.050000,4.345383,7.788536,4.263937,0.445894,-0.221291,0.093278,0.219740
0.050000,4.366584,7.793406,4.285690,0.435063,-0.216627,0.093289,0.231924
0.050000,4.387209,7.798410,4.306913,0.424463,-0.211998,0.092571,0.244173
0.050000,4.407268,7.803539,4.327618,0.414092,-0.207424,0.091481,0.256465
0.050000,4.426773,7.808782,4.347815,0.403946,-0.202915,0.090176,0.268776
0.050000,4.445735,7.814129,4.367516,0.394021,-0.198496,0.088387,0.281085
0.050000,4.464163,7.819573,4.386732,0.384312,-0.194176,0.086403,0.293370
0.050000,4.482070,7.825102,4.405473,0.374813,-0.189979,0.083946,0.305611
0.050000,4.499465,7.830706,4.423748,0.365516,-0.185957,0.080430,0.317785
0.050000,4.516360,7.836376,4.441569,0.356414,-0.182021,0.078723,0.329876
0.050000,4.532764,7.842103,4.458944,0.347499,-0.178308,0.074255,0.341863
0.050000,4.548688,7.847875,4.475882,0.338761,-0.174756,0.071043,0.353729
0.050000,4.564142,7.853685,4.492392,0.330193,-0.171364,0.067844,0.365457
0.050000,4.579135,7.859521,4.508481,0.321781,-0.168232,0.062634,0.377031
0.050000,4.593677,7.865375,4.524157,0.313521,-0.165219,0.060261,0.388436
0.050000,4.607776,7.871238,4.539427,0.305398,-0.162454,0.055310,0.399659
0.050000,4.621443,7.877099,4.554297,0.297404,-0.159867,0.051740,0.410687
0.050000,4.634684,7.882950,4.568773,0.289527,-0.157557,0.046198,0.421507
0.050000,4.647508,7.888782,4.582861,0.281760,-0.155329,0.044562,0.432109
0.050000,4.659923,7.894586,4.596566,0.274092,-0.153369,0.039183,0.442484
0.050000,4.671936,7.900353,4.609892,0.266513,-0.151572,0.035950,0.452621
0.050000,4.683555,7.906074,4.622842,0.259012,-0.150032,0.030804,0.462513
0.050000,4.694785,7.911741,4.635421,0.251585,-0.148540,0.029836,0.472154
0.050000,4.705634,7.917345,4.647632,0.244218,-0.147331,0.024177,0.481536
0.050000,4.716107,7.922879,4.659478,0.236906,-0.146241,0.021793,0.490655
0.050000,4.726210,7.928334,4.670960,0.229643,-0.145253,0.019760,0.499505
0.050000,4.735950,7.933703,4.682081,0.222417,-0.144527,0.014531,0.508083
0.050000,4.745330,7.938977,4.692842,0.215227,-0.143794,0.014658,0.516385
0.050000,4.754356,7.944150,4.703245,0.208064,-0.143268,0.010516,0.524408
0.050000,4.763032,7.949214,4.713291,0.200924,-0.142803,0.009305,0.532151
0.050000,4.771364,7.954162,4.722981,0.193797,-0.142540,0.005258,0.539611
0.050000,4.779355,7.958986,4.732316,0.186686,-0.142204,0.006727,0.546788
0.050000,4.787008,7.963681,4.741295,0.179582,-0.142096,0.002163,0.553681
0.050000,4.794329,7.968240,4.749919,0.172481,-0.142010,0.001717,0.560288
0.050000,4.801320,7.972657,4.758188,0.165385,-0.141932,0.001553,0.566611
0.050000,4.807984,7.976925,4.766102,0.158284,-0.142017,-0.001695,0.572648
0.050000,4.814326,7.981039,4.773661,0.151182,-0.142040,-0.000464,0.578401
0.050000,4.820347,7.984994,4.780865,0.144072,-0.142203,-0.003252,0.583870
0.050000,4.826050,7.988784,4.787712,0.136954,-0.142344,-0.002836,0.589056
0.050000,4.831439,7.992403,4.794204,0.129832,-0.142455,-0.002210,0.593960
0.050000,4.836515,7.995848,4.800339,0.122691,-0.142808,-0.007061,0.598582
0.050000,4.841281,7.999114,4.806116,0.115547,-0.142889,-0.001623,0.602925
0.050000,4.845738,8.002196,4.811535,0.108389,-0.143155,-0.005316,0.606988
0.050000,4.849890,8.005091,4.816596,0.101221,-0.143370,-0.004306,0.610773
0.050000,4.853737,8.007794,4.821298,0.094038,-0.143654,-0.005666,0.614282
0.050000,4.857281,8.010303,4.825641,0.086847,-0.143822,-0.003375,0.617515
0.050000,4.860525,8.012613,4.829623,0.079640,-0.144139,-0.006330,0.620474
0.050000,4.863468,8.014723,4.833244,0.072426,-0.144271,-0.002654,0.623159
0.050000,4.866113,8.016628,4.836504,0.065201,-0.144507,-0.004709,0.625572
0.050000,4.868461,8.018328,4.839402,0.057963,-0.144759,-0.005043,0.627714
0.050000,4.870512,8.019819,4.841938,0.050722,-0.144816,-0.001129,0.629585
0.050000,4.872268,8.021101,4.844112,0.043471,-0.145032,-0.004333,0.631187
0.050000,4.873729,8.022170,4.845922,0.036210,-0.145219,-0.003728,0.632519
0.050000,4.874895,8.023026,4.847369,0.028943,-0.145326,-0.002151,0.633584
0.050000,4.875768,8.023668,4.848453,0.021676,-0.145353,-0.000535,0.634380
0.050000,4.876349,8.024096,4.849174,0.014421,-0.145095,0.005157,0.634910
0.050000,4.876675,8.024336,4.849579,0.008094,-0.126534,0.371225,0.635207
0.050000,4.876819,8.024442,4.849758,0.003583,-0.090216,0.726353,0.635338
0.050000,4.876855,8.024468,4.849803,0.000891,-0.053843,0.727461,0.635371
0.050000,4.876855,8.024468,4.849803,0.000000,-0.017824,0.720384,0.635371
