dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,4.634999,5.471952,4.734411,1.562050,0.539664,-0.742907,5.687266
0.050000,4.699900,5.426334,4.813741,1.586584,0.490671,-0.979854,5.654200
0.050000,4.764166,5.378015,4.894145,1.608083,0.429987,-1.213669,5.623200
0.050000,4.827660,5.327227,4.975452,1.626145,0.361244,-1.374870,5.594204
0.050000,5.381738,6.164400,5.979375,20.078461,369.046318,7373.701488,2.481673
0.050000,5.294152,6.230347,6.089013,2.192751,-357.714201,-14535.210390,2.510454
0.050000,5.206046,6.292941,6.197090,2.161548,-0.624070,7141.802616,2.537031
0.050000,5.117815,6.352307,6.303433,2.126857,-0.693819,-1.394979,2.561296
0.050000,5.029828,6.408603,6.407889,2.089114,-0.754849,-1.220586,2.583182
0.050000,4.942420,6.462014,6.510324,2.048705,-0.808175,-1.066522,2.602663
0.050000,4.855875,6.512747,6.610643,2.006382,-0.846470,-0.765908,2.619749
0.050000,4.770392,6.561047,6.708827,1.963683,-0.853968,-0.149959,2.634483
0.050000,4.686107,6.607172,6.804908,1.921612,-0.841439,0.250575,2.646928
0.050000,4.603131,6.651365,6.898919,1.880227,-0.827686,0.275060,2.657152
0.050000,4.521557,6.693858,6.990897,1.839559,-0.813361,0.286510,2.665228
0.050000,4.441464,6.734866,7.080878,1.799612,-0.798942,0.288385,2.671227
0.050000,4.362918,6.774588,7.168896,1.760374,-0.784761,0.283615,2.675221
0.050000,4.285975,6.813208,7.254987,1.721823,-0.771025,0.274711,2.677279
0.050000,4.210684,6.850894,7.339184,1.683931,-0.757842,0.263657,2.677465
0.050000,4.137084,6.887798,7.421517,1.646669,-0.745236,0.252133,2.675844
0.050000,4.065214,6.924060,7.502018,1.610011,-0.733166,0.241401,2.672476
0.050000,3.997742,6.958448,7.577747,1.514584,-1.908527,-23.507225,2.668318
0.050000,3.926780,6.994838,7.657496,1.594981,1.607938,70.329306,2.667284
0.050000,3.856418,7.030984,7.736600,1.582070,-0.258230,-37.323367,2.666877
0.050000,3.786644,7.066838,7.815046,1.568932,-0.262747,-0.090340,2.667075
0.050000,3.717446,7.102352,7.892825,1.555578,-0.267091,-0.086886,2.667856
0.050000,3.648815,7.137484,7.969926,1.542014,-0.271274,-0.083656,2.669200
0.050000,3.580740,7.172192,8.046338,1.528248,-0.275313,-0.080786,2.671085
0.050000,3.513213,7.206438,8.122053,1.514287,-0.279225,-0.078236,2.673493
0.050000,3.446227,7.240186,8.197060,1.500136,-0.283017,-0.075845,2.676404
0.050000,3.379776,7.273401,8.271350,1.485800,-0.286724,-0.074122,2.679800
0.050000,3.313856,7.306054,8.344914,1.471283,-0.290332,-0.072178,2.683663
0.050000,3.248462,7.338113,8.417743,1.456589,-0.293879,-0.070937,2.687975
0.050000,3.183593,7.369551,8.489829,1.441720,-0.297382,-0.070061,2.692719
0.050000,3.119247,7.400343,8.561163,1.426679,-0.300826,-0.068878,2.697877
