dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,2.664685,7.768364,8.875763,1.321764,-0.393791,-0.021239,2.851053
0.050000,2.602223,7.786712,8.940864,1.302023,-0.394810,-0.020378,2.860726
0.050000,2.540540,7.804188,9.004976,1.282234,-0.395775,-0.019301,2.870289
0.050000,2.479649,7.820816,9.068096,1.262399,-0.396711,-0.018710,2.879737
0.050000,2.419567,7.836619,9.130222,1.242520,-0.397586,-0.017516,2.889067
0.050000,2.360306,7.851620,9.191352,1.222598,-0.398427,-0.016815,2.898274
0.050000,2.301880,7.865842,9.251484,1.202638,-0.399207,-0.015600,2.907355
0.050000,2.244302,7.879309,9.310616,1.182639,-0.399968,-0.015211,2.916305
0.050000,2.187584,7.892045,9.368746,1.162607,-0.400640,-0.013435,2.925121
0.050000,2.131738,7.904073,9.425873,1.142542,-0.401306,-0.013332,2.933800
0.050000,2.076774,7.915416,9.481996,1.122447,-0.401908,-0.012047,2.942338
0.050000,2.022702,7.926099,9.537112,1.102325,-0.402438,-0.010584,2.950734
0.050000,1.969534,7.936145,9.591221,1.082175,-0.402999,-0.011223,2.958984
0.050000,1.917278,7.945576,9.644321,1.062004,-0.403426,-0.008550,2.967086
0.050000,1.865943,7.954416,9.696411,1.041810,-0.403863,-0.008732,2.975039
0.050000,1.815538,7.962688,9.747491,1.021599,-0.404227,-0.007277,2.982839
0.050000,1.766069,7.970414,9.797560,1.001367,-0.404649,-0.008445,2.990486
0.050000,1.717545,7.977616,9.846616,0.981123,-0.404875,-0.004520,2.997978
0.050000,1.669971,7.984318,9.894659,0.960864,-0.405175,-0.006011,3.005313
0.050000,1.623355,7.990540,9.941689,0.940594,-0.405406,-0.004605,3.012490
0.050000,1.577702,7.996304,9.987704,0.920314,-0.405599,-0.003868,3.019508
0.050000,1.533017,8.001631,10.032706,0.900024,-0.405798,-0.003982,3.026367
0.050000,1.489305,8.006542,10.076692,0.879728,-0.405928,-0.002589,3.033066
0.050000,1.446572,8.011057,10.119663,0.859427,-0.406013,-0.001711,3.039604
0.050000,1.404821,8.015195,10.161619,0.839119,-0.406152,-0.002784,3.045981
0.050000,1.364055,8.018977,10.202560,0.818812,-0.406156,-0.000069,3.052196
0.050000,1.324279,8.022421,10.242485,0.798499,-0.406248,-0.001850,3.058249
0.050000,1.285495,8.025546,10.281394,0.778188,-0.406221,0.000546,3.064140
0.050000,1.247707,8.028370,10.319288,0.757877,-0.406212,0.000176,3.069870
0.050000,1.210916,8.030910,10.356166,0.737564,-0.406269,-0.001137,3.075438
0.050000,1.175125,8.033184,10.392029,0.717258,-0.406116,0.003068,3.080844
0.050000,1.140337,8.035208,10.426877,0.696950,-0.406169,-0.001059,3.086089
0.050000,1.106552,8.036999,10.460709,0.676647,-0.406056,0.002264,3.091173
0.050000,1.073772,8.038572,10.493526,0.656345,-0.406031,0.000491,3.096096
0.050000,1.041999,8.039943,10.525329,0.636054,-0.405833,0.003969,3.100860
0.050000,1.011234,8.041126,10.556117,0.615761,-0.405863,-0.000600,3.105463
0.050000,0.981477,8.042135,10.585891,0.595477,-0.405674,0.003778,3.109908
0.050000,0.952730,8.042985,10.614651,0.575198,-0.405572,0.002040,3.114193
0.050000,0.924992,8.043688,10.642397,0.554924,-0.405484,0.001744,3.118321
0.050000,0.898266,8.044257,10.669130,0.534656,-0.405362,0.002451,3.122291
0.050000,0.872550,8.044704,10.694850,0.514394,-0.405238,0.002476,3.126105
0.050000,0.847845,8.045042,10.719557,0.494140,-0.405085,0.003070,3.129762
0.050000,0.824152,8.045280,10.743251,0.473892,-0.404950,0.002685,3.133264
0.050000,0.801470,8.045431,10.765934,0.453648,-0.404881,0.001394,3.136611
0.050000,0.779799,8.045505,10.787604,0.433415,-0.404674,0.004132,3.139804
0.050000,0.759140,8.045510,10.808263,0.413183,-0.404640,0.000690,3.142843
0.050000,0.739492,8.045457,10.827912,0.392961,-0.404429,0.004211,3.145729
0.050000,0.720855,8.045355,10.846549,0.372745,-0.404328,0.002024,3.148463
0.050000,0.703229,8.045211,10.864175,0.352531,-0.404277,0.001013,3.151045
0.050000,0.686614,8.045034,10.880792,0.332329,-0.404038,0.004774,3.153476
0.050000,0.671008,8.044830,10.896398,0.312130,-0.403984,0.001098,3.155756
0.050000,0.656413,8.044608,10.910995,0.291934,-0.403913,0.001411,3.157886
0.050000,0.642828,8.044373,10.924582,0.271745,-0.403784,0.002572,3.159867
0.050000,0.630252,8.044132,10.937161,0.251565,-0.403596,0.003760,3.161699
0.050000,0.618686,8.043890,10.948730,0.231381,-0.403685,-0.001782,3.163382
0.050000,0.608128,8.043651,10.959290,0.211208,-0.403454,0.004633,3.164917
0.050000,0.598579,8.043422,10.968842,0.191038,-0.403407,0.000928,3.166304
0.050000,0.590038,8.043206,10.977386,0.170873,-0.403304,0.002070,3.167544
0.050000,0.582505,8.043006,10.984921,0.150704,-0.403372,-0.001363,3.168637
0.050000,0.575980,8.042826,10.991448,0.130547,-0.403137,0.004707,3.169583
0.050000,0.570463,8.042670,10.996967,0.110388,-0.403181,-0.000886,3.170383
0.050000,0.565954,8.042538,11.001479,0.090230,-0.403169,0.000234,3.171036
0.050000,0.562419,8.042433,11.005016,0.070733,-0.389936,0.264663,3.171548
0.050000,0.559762,8.042353,11.007674,0.053160,-0.351467,0.769379,3.171933
0.050000,0.557858,8.042295,11.009579,0.038098,-0.301233,1.004687,3.172208
0.050000,0.556580,8.042256,11.010857,0.025563,-0.250700,1.010647,3.172393
0.050000,0.555803,8.042232,11.011634,0.015545,-0.200363,1.006758,3.172506
0.050000,0.555401,8.042219,11.012036,0.008045,-0.150001,1.007234,3.172564
0.050000,0.555248,8.042215,11.012189,0.003064,-0.099626,1.007506,3.172586
0.050000,0.555218,8.042214,11.012219,0.000601,-0.049244,1.007633,3.172590
0.050000,0.555218,8.042214,11.012219,0.000000,-0.012026,0.744356,3.172590
